query_id,split,benchmark,group_method,group_id,deployability
bbh:test:24,train,bbh,predicted_utility_state_rf_probe_only_k4,p02,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:25,train,bbh,predicted_utility_state_rf_probe_only_k4,p00,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:26,train,bbh,predicted_utility_state_rf_probe_only_k4,p02,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:27,train,bbh,predicted_utility_state_rf_probe_only_k4,p02,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:28,train,bbh,predicted_utility_state_rf_probe_only_k4,p02,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:29,train,bbh,predicted_utility_state_rf_probe_only_k4,p02,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:3,train,bbh,predicted_utility_state_rf_probe_only_k4,p02,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:30,train,bbh,predicted_utility_state_rf_probe_only_k4,p00,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:31,train,bbh,predicted_utility_state_rf_probe_only_k4,p02,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:32,train,bbh,predicted_utility_state_rf_probe_only_k4,p00,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:33,train,bbh,predicted_utility_state_rf_probe_only_k4,p02,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:34,train,bbh,predicted_utility_state_rf_probe_only_k4,p02,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:35,train,bbh,predicted_utility_state_rf_probe_only_k4,p00,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:36,train,bbh,predicted_utility_state_rf_probe_only_k4,p02,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:37,train,bbh,predicted_utility_state_rf_probe_only_k4,p02,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:38,train,bbh,predicted_utility_state_rf_probe_only_k4,p02,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:39,train,bbh,predicted_utility_state_rf_probe_only_k4,p02,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:4,train,bbh,predicted_utility_state_rf_probe_only_k4,p02,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:40,train,bbh,predicted_utility_state_rf_probe_only_k4,p02,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:41,train,bbh,predicted_utility_state_rf_probe_only_k4,p00,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:42,train,bbh,predicted_utility_state_rf_probe_only_k4,p00,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:43,train,bbh,predicted_utility_state_rf_probe_only_k4,p02,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:44,train,bbh,predicted_utility_state_rf_probe_only_k4,p02,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:45,train,bbh,predicted_utility_state_rf_probe_only_k4,p02,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:46,train,bbh,predicted_utility_state_rf_probe_only_k4,p00,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:47,train,bbh,predicted_utility_state_rf_probe_only_k4,p00,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:48,train,bbh,predicted_utility_state_rf_probe_only_k4,p02,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:49,train,bbh,predicted_utility_state_rf_probe_only_k4,p02,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:5,train,bbh,predicted_utility_state_rf_probe_only_k4,p00,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:50,train,bbh,predicted_utility_state_rf_probe_only_k4,p02,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:51,train,bbh,predicted_utility_state_rf_probe_only_k4,p00,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:52,train,bbh,predicted_utility_state_rf_probe_only_k4,p00,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:53,train,bbh,predicted_utility_state_rf_probe_only_k4,p00,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:54,train,bbh,predicted_utility_state_rf_probe_only_k4,p02,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:55,train,bbh,predicted_utility_state_rf_probe_only_k4,p02,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:56,train,bbh,predicted_utility_state_rf_probe_only_k4,p00,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:57,train,bbh,predicted_utility_state_rf_probe_only_k4,p02,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:58,train,bbh,predicted_utility_state_rf_probe_only_k4,p02,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:59,train,bbh,predicted_utility_state_rf_probe_only_k4,p02,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:6,train,bbh,predicted_utility_state_rf_probe_only_k4,p02,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:60,train,bbh,predicted_utility_state_rf_probe_only_k4,p02,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:61,train,bbh,predicted_utility_state_rf_probe_only_k4,p02,train_utility_clusters_predicted_from_observable_probe_features
bbh:test:62,train,bbh,predicted_utility_state_rf_probe_only_k4,p00,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:1,train,gpqa,predicted_utility_state_rf_probe_only_k4,p03,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:10,train,gpqa,predicted_utility_state_rf_probe_only_k4,p03,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:100,train,gpqa,predicted_utility_state_rf_probe_only_k4,p01,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:11,train,gpqa,predicted_utility_state_rf_probe_only_k4,p01,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:12,train,gpqa,predicted_utility_state_rf_probe_only_k4,p01,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:13,train,gpqa,predicted_utility_state_rf_probe_only_k4,p01,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:14,train,gpqa,predicted_utility_state_rf_probe_only_k4,p03,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:15,train,gpqa,predicted_utility_state_rf_probe_only_k4,p01,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:16,train,gpqa,predicted_utility_state_rf_probe_only_k4,p01,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:17,train,gpqa,predicted_utility_state_rf_probe_only_k4,p03,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:18,train,gpqa,predicted_utility_state_rf_probe_only_k4,p01,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:19,train,gpqa,predicted_utility_state_rf_probe_only_k4,p01,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:2,train,gpqa,predicted_utility_state_rf_probe_only_k4,p01,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:20,train,gpqa,predicted_utility_state_rf_probe_only_k4,p03,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:21,train,gpqa,predicted_utility_state_rf_probe_only_k4,p01,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:22,train,gpqa,predicted_utility_state_rf_probe_only_k4,p01,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:23,train,gpqa,predicted_utility_state_rf_probe_only_k4,p03,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:24,train,gpqa,predicted_utility_state_rf_probe_only_k4,p01,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:25,train,gpqa,predicted_utility_state_rf_probe_only_k4,p02,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:26,train,gpqa,predicted_utility_state_rf_probe_only_k4,p01,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:27,train,gpqa,predicted_utility_state_rf_probe_only_k4,p03,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:28,train,gpqa,predicted_utility_state_rf_probe_only_k4,p01,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:29,train,gpqa,predicted_utility_state_rf_probe_only_k4,p01,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:3,train,gpqa,predicted_utility_state_rf_probe_only_k4,p03,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:30,train,gpqa,predicted_utility_state_rf_probe_only_k4,p03,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:31,train,gpqa,predicted_utility_state_rf_probe_only_k4,p03,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:32,train,gpqa,predicted_utility_state_rf_probe_only_k4,p01,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:33,train,gpqa,predicted_utility_state_rf_probe_only_k4,p01,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:34,train,gpqa,predicted_utility_state_rf_probe_only_k4,p01,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:35,train,gpqa,predicted_utility_state_rf_probe_only_k4,p01,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:36,train,gpqa,predicted_utility_state_rf_probe_only_k4,p01,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:37,train,gpqa,predicted_utility_state_rf_probe_only_k4,p01,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:38,train,gpqa,predicted_utility_state_rf_probe_only_k4,p03,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:39,train,gpqa,predicted_utility_state_rf_probe_only_k4,p01,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:4,train,gpqa,predicted_utility_state_rf_probe_only_k4,p03,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:40,train,gpqa,predicted_utility_state_rf_probe_only_k4,p03,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:41,train,gpqa,predicted_utility_state_rf_probe_only_k4,p03,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:42,train,gpqa,predicted_utility_state_rf_probe_only_k4,p01,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:43,train,gpqa,predicted_utility_state_rf_probe_only_k4,p01,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:44,train,gpqa,predicted_utility_state_rf_probe_only_k4,p01,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:45,train,gpqa,predicted_utility_state_rf_probe_only_k4,p01,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:46,train,gpqa,predicted_utility_state_rf_probe_only_k4,p01,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:47,train,gpqa,predicted_utility_state_rf_probe_only_k4,p03,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:48,train,gpqa,predicted_utility_state_rf_probe_only_k4,p01,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:49,train,gpqa,predicted_utility_state_rf_probe_only_k4,p01,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:5,train,gpqa,predicted_utility_state_rf_probe_only_k4,p01,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:50,train,gpqa,predicted_utility_state_rf_probe_only_k4,p03,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:51,train,gpqa,predicted_utility_state_rf_probe_only_k4,p01,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:52,train,gpqa,predicted_utility_state_rf_probe_only_k4,p01,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:53,train,gpqa,predicted_utility_state_rf_probe_only_k4,p01,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:54,train,gpqa,predicted_utility_state_rf_probe_only_k4,p01,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:55,train,gpqa,predicted_utility_state_rf_probe_only_k4,p01,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:56,train,gpqa,predicted_utility_state_rf_probe_only_k4,p03,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:57,train,gpqa,predicted_utility_state_rf_probe_only_k4,p01,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:58,train,gpqa,predicted_utility_state_rf_probe_only_k4,p03,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:59,train,gpqa,predicted_utility_state_rf_probe_only_k4,p01,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:6,train,gpqa,predicted_utility_state_rf_probe_only_k4,p01,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:60,train,gpqa,predicted_utility_state_rf_probe_only_k4,p01,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:61,train,gpqa,predicted_utility_state_rf_probe_only_k4,p03,train_utility_clusters_predicted_from_observable_probe_features
gpqa:test:62,train,gpqa,predicted_utility_state_rf_probe_only_k4,p01,train_utility_clusters_predicted_from_observable_probe_features
gsm8k:test:0,train,gsm8k,predicted_utility_state_rf_probe_only_k4,p00,train_utility_clusters_predicted_from_observable_probe_features
gsm8k:test:1,train,gsm8k,predicted_utility_state_rf_probe_only_k4,p00,train_utility_clusters_predicted_from_observable_probe_features
gsm8k:test:10,train,gsm8k,predicted_utility_state_rf_probe_only_k4,p00,train_utility_clusters_predicted_from_observable_probe_features
gsm8k:test:11,train,gsm8k,predicted_utility_state_rf_probe_only_k4,p00,train_utility_clusters_predicted_from_observable_probe_features
gsm8k:test:12,train,gsm8k,predicted_utility_state_rf_probe_only_k4,p00,train_utility_clusters_predicted_from_observable_probe_features
